n,x,y
9002,0.996454945,0.053352228
9003,0.427579236,0.536585079
9004,0.442386668,0.17511692
9005,0.310795909,0.624724426
9006,0.724819922,0.181144285
9007,0.982503994,0.68816597
9008,0.469212012,0.605040626
9009,0.855032311,0.49278558
9010,0.40048104,0.337596689
9011,0.422075277,0.355081977
9012,0.802177555,0.778107334
9013,0.970861132,0.647432255
9014,0.755133721,0.706757136
9015,0.7047443,0.122952666
9016,0.827241541,0.545022895
9017,0.919159531,0.61941757
9018,0.953375226,0.695965834
9019,0.531599596,0.274040586
9020,0.387747758,0.634155121
9021,0.007014374,0.504163727
9022,0.526879224,0.429761212
9023,0.355286522,0.566339458
9024,0.000348763,0.513195007
9025,0.993126162,0.050216513
9026,0.307459373,0.155322738
9027,0.931983317,0.501474218
9028,0.015730833,0.758356734
9029,0.359829462,0.731495374
9030,0.783725448,0.469109697
9031,0.673103167,0.385801497
9032,0.672889332,0.739474963
9033,0.488179213,0.836755156
9034,0.091321872,0.8609193
9035,0.831313093,0.250032658
9036,0.76118691,0.254112856
9037,0.477771161,0.629586524
9038,0.562026748,0.196423053
9039,0.803883004,0.803591185
9040,0.494388978,0.872759169
9041,0.475560759,0.059428958
9042,0.484543388,0.077627291
9043,0.736128665,0.727078984
9044,0.735522028,0.952064803
9045,0.334800203,0.621850697
9046,0.776370847,0.083805686
9047,0.375591872,0.184255767
9048,0.673671907,0.948265407
9049,0.377408229,0.981967735
9050,0.899203075,0.530867086
9051,0.940174734,0.944951958
9052,0.777671703,0.397287562
9053,0.381194211,0.693492182
9054,0.35130523,0.22252551
9055,0.433390177,0.351671427
9056,0.604666893,0.727188998
9057,0.033760918,0.908786907
9058,0.545359785,0.763055688
9059,0.928428982,0.379799016
9060,0.064172685,0.23015974
9061,0.891271284,0.654145317
9062,0.572212683,0.041112132
9063,0.997650186,0.372541726
9064,0.722941372,0.905868907
9065,0.718825646,0.844878044
9066,0.753015477,0.16958998
9067,0.42116641,0.361825964
9068,0.117921637,0.570084548
9069,0.854727943,0.633131201
9070,0.877231316,0.851106295
9071,0.721306442,0.265736643
9072,0.217599702,0.615317272
9073,0.49939635,0.441495673
9074,0.514502786,0.104751934
9075,0.364034718,0.773578182
9076,0.489490433,0.7555016
9077,0.457523133,0.839251589
9078,0.980554838,0.035900371
9079,0.626919629,0.467798595
9080,0.976346707,0.063940801
9081,0.908377818,0.201933736
9082,0.177421832,0.569940943
9083,0.771273263,0.780184492
9084,0.381126975,0.990451443
9085,0.59738232,0.831134953
9086,0.563058448,0.420212358
9087,0.739739763,0.513721699
9088,0.300746416,0.324766612
9089,0.677897924,0.0258124
9090,0.369622207,0.458954111
9091,0.78240273,0.518943284
9092,0.493589979,0.191402083
9093,0.643316327,0.158104311
9094,0.996512019,0.102161536
9095,0.280267747,0.042257363
9096,0.004780168,0.055894832
9097,0.895619281,0.241940575
9098,0.524876342,0.209840563
9099,0.646123225,0.986400922
9100,0.830496719,0.376851244
9101,0.890434635,0.461817117
9102,0.385941233,0.404628593
9103,0.987275179,0.212744272
9104,0.390460405,0.624436337
9105,0.726717367,0.803585216
9106,0.831832008,0.325835352
9107,0.362772828,0.139344896
9108,0.419855388,0.216818463
9109,0.366505764,0.832713562
9110,0.342101508,0.459868202
9111,0.411975639,0.971389763
9112,0.847825324,0.702191485
9113,0.060627998,0.245585061
9114,0.989300117,0.444094148
9115,0.790596893,0.007234755
9116,0.559461813,0.46697697
9117,0.642230202,0.683151913
9118,0.299593985,0.982611116
9119,0.764641569,0.3263613
9120,0.874070099,0.005020855
9121,0.381914555,0.443170258
9122,0.4992346,0.814106986
9123,0.218868179,0.602845043
9124,0.250696243,0.092059934
9125,0.852058243,0.868349456
9126,0.642191831,0.989526126
9127,0.447152382,0.55675493
9128,0.640259844,0.934507069
9129,0.185211383,0.204046543
9130,0.003727896,0.320768516
9131,0.357226288,0.104407872
9132,0.575220937,0.31478701
9133,0.184643858,0.515280154
9134,0.541785144,0.237735482
9135,0.325123062,0.161871848
9136,0.262534966,0.427108484
9137,0.740058057,0.932467623
9138,0.360805593,0.30547833
9139,0.742321001,0.883749364
9140,0.749492404,0.926904799
9141,0.375555055,0.596382479
9142,0.031667028,0.778848303
9143,0.842832767,0.936340807
9144,0.551528183,0.180825008
9145,0.580050524,0.846675134
9146,0.685470401,0.481917632
9147,0.548654867,0.533690308
9148,0.907078545,0.567362964
9149,0.008765545,0.452941857
9150,0.968544114,0.941578427
9151,0.616308529,0.569764623
9152,0.407323035,0.41669262
9153,0.907285141,0.442342359
9154,0.895454469,0.443233648
9155,0.596399279,0.388599159
9156,0.009611255,0.951138605
9157,0.623471522,0.821265461
9158,0.412165128,0.193975378
9159,0.573855719,0.154270116
9160,0.830359026,0.762249374
9161,0.13182478,0.714452221
9162,0.84441244,0.972893667
9163,0.31058296,0.602014334
9164,0.25129927,0.166910236
9165,0.03732889,0.416981216
9166,0.106601159,0.232290436
9167,0.267794552,0.889682639
9168,0.528982296,0.514670679
9169,0.939834652,0.950804372
9170,0.171939548,0.768275886
9171,0.289027945,0.558954663
9172,0.373034292,0.983738298
9173,0.640026877,0.235729254
9174,0.35379774,0.152684218
9175,0.669855956,0.143556373
9176,0.150331075,0.321667433
9177,0.043799135,0.646184178
9178,0.579717029,0.009897248
9179,0.723788843,0.299368925
9180,0.133865653,0.023158784
9181,0.048056471,0.84610992
9182,0.668787579,0.026624466
9183,0.065523202,0.506822971
9184,0.925673173,0.947848446
9185,0.690619425,0.875342839
9186,0.160431962,0.154842616
9187,0.409516116,0.100476106
9188,0.055697277,0.626305391
9189,0.08772581,0.47018975
9190,0.351880497,0.661096424
9191,0.877572283,0.639686529
9192,0.909626156,0.369731513
9193,0.75319314,0.459838454
9194,0.637439582,0.961359973
9195,0.584192599,0.693393592
9196,0.510885049,0.060138709
9197,0.655942194,0.854981704
9198,0.496625595,0.140896791
9199,0.397687941,0.187637813
9200,0.836785799,0.337866983
9201,0.300996847,0.227279475
9202,0.405768399,0.691101298
9203,0.679266062,0.634639695
9204,0.963972571,0.595815765
9205,0.344592157,0.545229482
9206,0.433146856,0.900840109
9207,0.401995293,0.659788211
9208,0.210041233,0.046190725
9209,0.354783952,0.018493061
9210,0.789553223,0.19795756
9211,0.187829186,0.388064668
9212,0.477522934,0.086610536
9213,0.284034342,0.887645199
9214,0.578188223,0.428639861
9215,0.773276301,0.083378927
9216,0.115547773,0.179557792
9217,0.48641589,0.974132447
9218,0.187526705,0.011542449
9219,0.646450196,0.794623286
9220,0.677765972,0.323118124
9221,0.221220787,0.000885257
9222,0.230576952,0.753171942
9223,0.303087495,0.514470517
9224,0.328330166,0.023184273
9225,0.892670437,0.508489291
9226,0.874005869,0.093418437
9227,0.791439662,0.247813949
9228,0.393914744,0.772771375
9229,0.457220984,0.758707323
9230,0.2012225,0.814051686
9231,0.460230892,0.309844322
9232,0.950878616,0.145629664
9233,0.091295531,0.363163409
9234,0.394347567,0.10299235
9235,0.195388777,0.994377853
9236,0.844995347,0.046759993
9237,0.30143382,0.343726703
9238,0.487356526,0.01112834
9239,0.052037643,0.521961946
9240,0.690593747,0.690247962
9241,0.514005046,0.411889995
9242,0.80089584,0.342757923
9243,0.721454751,0.024951217
9244,0.744176059,0.757945189
9245,0.262766119,0.900873406
9246,0.250900926,0.573531757
9247,0.597749954,0.199061785
9248,0.04924836,0.948449942
9249,0.936870165,0.175864633
9250,0.720571319,0.932415483
9251,0.493470519,0.045071745
9252,0.361350983,0.317091165
9253,0.077420435,0.255334247
9254,0.554416052,0.599575493
9255,0.773069241,0.272285763
9256,0.117532869,0.011773392
9257,0.099065728,0.720056347
9258,0.685596585,0.686344204
9259,0.46991775,0.169015183
9260,0.791597079,0.623154033
9261,0.411473594,0.231249192
9262,0.982278333,0.247849825
9263,0.872623508,0.71865756
9264,0.321346925,0.306372025
9265,0.536525465,0.271252959
9266,0.586882987,0.106913818
9267,0.450429155,0.934452556
9268,0.817859917,0.951687188
9269,0.705232032,0.765821484
9270,0.818556813,0.245300608
9271,0.25289056,0.630530314
9272,0.504851066,0.147068341
9273,0.543503319,0.792800231
9274,0.583517141,0.711008521
9275,0.016063565,0.016145745
9276,0.812235908,0.51862921
9277,0.448051898,0.555837987
9278,0.15896231,0.62254202
9279,0.854925477,0.408571928
9280,0.556463127,0.389465567
9281,0.740368769,0.221820402
9282,0.739878477,0.288525564
9283,0.622718593,0.304274483
9284,0.914145184,0.273409509
9285,0.055900336,0.078331641
9286,0.333206601,0.545181633
9287,0.16375908,0.483370424
9288,0.63616393,0.960720094
9289,0.219497217,0.263239746
9290,0.028303684,0.742445684
9291,0.136285386,0.849885311
9292,0.174407258,0.743467399
9293,0.540241818,0.890695179
9294,0.455346863,0.324823168
9295,0.4645647,0.811084016
9296,0.012225537,0.446248684
9297,0.528239308,0.202026324
9298,0.253503638,0.506961921
9299,0.091423682,0.977144788
9300,0.056691416,0.343109194
9301,0.150929249,0.291144862
9302,0.400833189,0.177199966
9303,0.166724406,0.32321057
9304,0.463526337,0.233165223
9305,0.163611979,0.03070105
9306,0.735036302,0.456404392
9307,0.875895254,0.360073593
9308,0.323701193,0.209725658
9309,0.07179436,0.517906676
9310,0.965184062,0.798400854
9311,0.084109531,0.051006022
9312,0.649959429,0.521132628
9313,0.756565062,0.903995489
9314,0.482984326,0.298725256
9315,0.89110294,0.481690189
9316,0.147307222,0.06048101
9317,0.720483791,0.369377112
9318,0.907077395,0.28615701
9319,0.897082659,0.759837241
9320,0.849077738,0.448412034
9321,0.436418452,0.164785656
9322,0.51175246,0.468261098
9323,0.848693491,0.349549958
9324,0.379793346,0.679680772
9325,0.255235919,0.859185032
9326,0.031378144,0.260102054
9327,0.204150621,0.109968065
9328,0.140565812,0.643532391
9329,0.929361553,0.456985478
9330,0.309091622,0.562576647
9331,0.352425603,0.247249671
9332,0.974547917,0.856049697
9333,0.690973439,0.567463626
9334,0.433916453,0.751811549
9335,0.105433105,0.893387287
9336,0.365264671,0.605927192
9337,0.290932244,0.049437954
9338,0.948521667,0.917738501
9339,0.420737169,0.447261116
9340,0.972817358,0.656076733
9341,0.270105553,0.135993462
9342,0.047430818,0.773606753
9343,0.899281988,0.051534014
9344,0.075069947,0.817297841
9345,0.788069525,0.171895587
9346,0.595370867,0.952531843
9347,0.283863003,0.068120424
9348,0.834157711,0.593067889
9349,0.429153615,0.027811814
9350,0.983543659,0.532499785
9351,0.558043981,0.983166476
9352,0.943785482,0.64220142
9353,0.930535935,0.909712166
9354,0.37619165,0.390719416
9355,0.691391022,0.06139361
9356,0.728045094,0.332886122
9357,0.655091546,0.759643487
9358,0.023218847,0.125120952
9359,0.688078459,0.427512288
9360,0.761721463,0.258040565
9361,0.193655899,0.842139153
9362,0.095203745,0.895877957
9363,0.067438366,0.502685667
9364,0.544146194,0.326521692
9365,0.10618266,0.026284076
9366,0.847853127,0.0712427
9367,0.415292637,0.191471467
9368,0.995517461,0.833434253
9369,0.733999609,0.351357204
9370,0.428285964,0.817284869
9371,0.182600401,0.000403506
9372,0.426546819,0.620476622
9373,0.607106548,0.707875561
9374,0.861402663,0.690231864
9375,0.891919036,0.265689249
9376,0.324577541,0.187121061
9377,0.023404971,0.26516426
9378,0.66469759,0.391097924
9379,0.687410914,0.527832531
9380,0.647353982,0.412132942
9381,0.803177423,0.128354756
9382,0.812114299,0.259987589
9383,0.625480204,0.328830464
9384,0.821517686,0.490222025
9385,0.125096549,0.802282179
9386,0.946049465,0.838247421
9387,0.666422775,0.703348685
9388,0.094457331,0.481792283
9389,0.168465822,0.771743314
9390,0.641326488,0.905886346
9391,0.306057445,0.696023463
9392,0.937133518,0.014575761
9393,0.278948049,0.865072753
9394,0.485920478,0.132607819
9395,0.503595721,0.517804451
9396,0.940077298,0.023041909
9397,0.3038747,0.579202418
9398,0.892114258,0.05403709
9399,0.723324906,0.326282699
9400,0.569097481,0.580742311
9401,0.946132066,0.886736508
9402,0.883630702,0.246879328
9403,0.749443654,0.769023418
9404,0.545570134,0.530628818
9405,0.0438416,0.04973367
9406,0.22060442,0.577635528
9407,0.650733094,0.788200652
9408,0.116898083,0.91803024
9409,0.643198408,0.250015557
9410,0.34698999,0.586826294
9411,0.387431845,0.111464723
9412,0.822757836,0.852298862
9413,0.84073793,0.50190902
9414,0.74759473,0.892898755
9415,0.446633261,0.283853699
9416,0.536074423,0.245288083
9417,0.985563715,0.832360093
9418,0.925932616,0.239242065
9419,0.607624195,0.54401413
9420,0.078905967,0.713507144
9421,0.90166848,0.773667477
9422,0.045651412,0.986199326
9423,0.117181463,0.381071452
9424,0.658948357,0.698921582
9425,0.196379012,0.073065546
9426,0.753500055,0.279331564
9427,0.686523781,0.610338503
9428,0.165275143,0.208272224
9429,0.908377766,0.019402063
9430,0.998247196,0.086965918
9431,0.65688513,0.73891315
9432,0.982151611,0.347543949
9433,0.801180506,0.692050148
9434,0.473144901,0.972335907
9435,0.824456755,0.335010576
9436,0.93835378,0.285430289
9437,0.696072024,0.826596548
9438,0.083662283,0.848274038
9439,0.372471082,0.17219911
9440,0.70393628,0.60899534
9441,0.365893283,0.451398126
9442,0.166565811,0.363457575
9443,0.456230946,0.63739322
9444,0.141000983,0.669133146
9445,0.474425096,0.652563121
9446,0.09901386,0.971469908
9447,0.726656534,0.637120021
9448,0.21304449,0.555708109
9449,0.935769943,0.959202989
9450,0.107169272,0.444823671
9451,0.631267395,0.092089889
9452,0.643481271,0.828948163
9453,0.198900564,0.320028846
9454,0.627151754,0.02142992
9455,0.549195136,0.061686812
9456,0.615722312,0.708195764
9457,0.185078484,0.686848299
9458,0.476808417,0.615415036
9459,0.835988483,0.688606188
9460,0.618156498,0.512327387
9461,0.243724777,0.251326751
9462,0.334124583,0.342450229
9463,0.879184565,0.905952454
9464,0.053062496,0.343234575
9465,0.478071932,0.870746084
9466,0.513297326,0.439877492
9467,0.430102952,0.452499662
9468,0.002650588,0.559623399
9469,0.106369567,0.291935537
9470,0.842075451,0.586182437
9471,0.45507211,0.247155601
9472,0.291731234,0.139253148
9473,0.451541159,0.455069571
9474,0.052374888,0.602424088
9475,0.081263281,0.643225179
9476,0.828775506,0.625997215
9477,0.759660626,0.553845178
9478,0.197028628,0.038102912
9479,0.317501352,0.711198691
9480,0.076672012,0.81570271
9481,0.317868228,0.922529868
9482,0.521041177,0.942148486
9483,0.752686825,0.853969609
9484,0.505895437,0.706153194
9485,0.847753266,0.2847455
9486,0.998251131,0.294551368
9487,0.567391334,0.72632291
9488,0.043370303,0.111811854
9489,0.134394204,0.852352737
9490,0.672578808,0.136988293
9491,0.130325648,0.650602464
9492,0.899222275,0.996217966
9493,0.054260385,0.611437156
9494,0.055396101,0.644216211
9495,0.995809125,0.388835483
9496,0.406684944,0.449734277
9497,0.555110861,0.57137217
9498,0.596166382,0.30830156
9499,0.118465647,0.034246724
9500,0.335555874,0.407213636
9501,0.368826527,0.45566895
9502,0.737809571,0.780929306
9503,0.782276171,0.844493934
9504,0.694676907,0.954352808
9505,0.180776879,0.285456879
9506,0.461455321,0.776843803
9507,0.915765623,0.090091285
9508,0.174493999,0.611128088
9509,0.348903589,0.912290883
9510,0.615796364,0.787484659
9511,0.995250499,0.152090255
9512,0.025321747,0.402233108
9513,0.691161927,0.478142885
9514,0.461319082,0.06598547
9515,0.528922609,0.902717159
9516,0.840440944,0.532337494
9517,0.095857597,0.600835742
9518,0.598258454,0.426781757
9519,0.31694841,0.717893853
9520,0.755391855,0.504430011
9521,0.714466627,0.269220873
9522,0.415791563,0.906285319
9523,0.152041478,0.545557249
9524,0.764671079,0.265296477
9525,0.700821375,0.643381442
9526,0.563630858,0.476862448
9527,0.745760289,0.560399244
9528,0.948982232,0.946067738
9529,0.244486792,0.814907267
9530,0.689596833,0.921738239
9531,0.806757144,0.358274428
9532,0.265883496,0.76211222
9533,0.903068585,0.579672066
9534,0.313611423,0.084182923
9535,0.95603562,0.127602112
9536,0.582346067,0.5323718
9537,0.972808404,0.816021976
9538,0.884379757,0.020372417
9539,0.781923448,0.953911617
9540,0.370594533,0.851353697
9541,0.458228598,0.584037516
9542,0.587191993,0.180830535
9543,0.805081181,0.706992184
9544,0.416325309,0.379317817
9545,0.898907789,0.408512762
9546,0.216739784,0.877350172
9547,0.520821593,0.266434502
9548,0.145066664,0.216409361
9549,0.170830087,0.519054716
9550,0.290821053,0.741305728
9551,0.047528273,0.343653123
9552,0.569797626,0.650893175
9553,0.620182831,0.106389734
9554,0.395717082,0.074705641
9555,0.79768384,0.635864084
9556,0.545813104,0.578389256
9557,0.68334373,0.753021193
9558,0.08533955,0.672605149
9559,0.32969781,0.312240945
9560,0.021181366,0.790151888
9561,0.159884084,0.056886587
9562,0.849831994,0.608708548
9563,0.135513262,0.310457151
9564,0.596023628,0.009508463
9565,0.37756301,0.044372381
9566,0.672557328,0.106290243
9567,0.87150754,0.357598753
9568,0.829601534,0.956801587
9569,0.964877341,0.573075144
9570,0.965830946,0.440935165
9571,0.398570391,0.863824618
9572,0.988050017,0.667803429
9573,0.762623261,0.195221453
9574,0.277955203,0.149337111
9575,0.328303918,0.673889793
9576,0.523562264,0.128616351
9577,0.845419901,0.90844336
9578,0.099090965,0.865168711
9579,0.891166349,0.021547811
9580,0.670411766,0.373577992
